k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
1169,1.169,0.050195190128707184,-0.064351533481895928,-0.021016472808235487,0.35609457566407143,-0.44436101011952361,1.4205512113241794,10.565507980590228,0.99978455941912336,-0.012453935480780682,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.99994542610954473,-0.0055350824359025243,-0.0069188530448781559,-0.0055350824359025243,0,0,944,0,1337.8731607595605,1325.9531286566141,1324.3139875115503,1340.680888603431,0,52.33466008623617,51.775401981188196,51.69862831383567,52.466634900559512
1170,1.1699999999999999,0.051713162983324151,-0.062818918666730644,-0.023063285323002919,0.40034374577809695,-0.47348671029481143,1.3467652121739186,10.565507980590228,0.99978455941912336,-0.012453935480780682,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.99994542610954473,-0.0055350824359025243,-0.0069188530448781559,-0.0055350824359025243,0,0,944,0,1335.6269839572549,1328.6524102480689,1321.1514241150905,1343.3656699819974,0,52.229142960711236,51.901894836947662,51.550586066556924,52.592913127453436
1171,1.171,0.053827393588568667,-0.060561953427282267,-0.023436293854210255,0.47552525638446125,-0.46692075196015753,1.3481730572639781,10.565507980590228,0.99978455941912336,-0.012453935480780682,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.99994542610954473,-0.0055350824359025243,-0.0069188530448781559,-0.0055350824359025243,0,0,944,0,1334.4738080801083,1330.2831366633807,1318.9066446365227,1345.1025131383515,0,52.174992013801443,51.978353278772005,51.445576282112128,52.674648917017372
1172,1.1719999999999999,0.050733347926835759,-0.057783710118936044,-0.022635748887805479,0.32057549786216027,-0.4338900608104117,1.4022617446515353,10.565507980590228,0.99978455941912336,-0.012453935480780682,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.99994542610954473,-0.0055350824359025243,-0.0069188530448781559,-0.0055350824359025243,0,0,944,0,1333.7231397390804,1331.8725342761973,1317.7349247347454,1345.4225668390632,0,52.139749023532914,52.052904001879234,51.390785337649262,52.689711039553366
1173,1.173,0.052069450599548428,-0.058154829095659721,-0.026976081788163797,0.36880175171095014,-0.53954308654379046,1.225073500822792,10.565507980590228,0.99978455941912336,-0.012453935480780682,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.99994542610954473,-0.0055350824359025243,-0.0069188530448781559,-0.0055350824359025243,0,0,944,0,1329.933096391286,1335.7172049798005,1313.6073950046703,1349.3932693967868,0,51.961929341265474,52.233367227462544,51.197916606174026,52.876726021265277
1174,1.1739999999999999,0.047380993649042857,-0.060670265156165248,-0.016421400354140331,0.14998478617676086,-0.7387787495742999,1.7175065694617193,10.565507980590228,0.99978455941912336,-0.012453935480780682,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.99994542610954473,-0.0055350824359025243,-0.0069188530448781559,-0.0055350824359025243,0,0,944,0,1334.3167506813372,1331.415023870366,1319.0038473928348,1344.0426964522514,0,52.167606162506182,52.031431925603663,51.45010962014068,52.624754497428611
1175,1.175,0.05655035916270193,-0.055538405030796933,-0.019600155478586984,0.55801628767712952,-0.59139570668087282,1.592227074320852,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1337.7439636319016,1321.7437899641088,1313.4022176414912,1355.6172514439336,0,52.328564261700883,51.578284813042735,51.188326563642221,53.17023903645461
1176,1.1759999999999999,0.05851620975643243,-0.056305949816687878,-0.023947772351644553,0.64571848106596796,-0.70661752024346725,1.4141742976218172,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1335.9268805160773,1322.7536491139549,1312.5559861860352,1357.2427981233764,0,52.243202023067475,51.625546027515149,51.148808046195157,53.246970311095438
1177,1.177,0.052882614838063585,-0.051635936689302081,-0.02267879539473347,0.39517361682977531,-0.57477106548250323,1.4884279281365362,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1337.3996841481687,1321.9163027080999,1314.9825950404409,1354.2559671184404,0,52.312380531868008,51.586350238350732,51.262136486602905,53.105994080152705
1178,1.1779999999999999,0.056855667619966993,-0.043477794413453674,-0.030439140333113429,0.58000007521595665,-0.28363776224721149,1.1563944130484718,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1334.7986153418451,1325.439228586537,1310.6579865489891,1357.5670246293687,0,52.190212896373495,51.751291744210818,51.06020430748282,53.262271285405077
1179,1.179,0.052324886899749762,-0.051267374836063861,-0.024171882330681266,0.38582376756744385,-0.70730512880618923,1.4548197352287937,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1337.9175583140905,1320.4574189595508,1317.2088382075492,1353.0036085235438,0,52.336704953423236,51.518079396861374,51.366164127607966,53.046908583068685
1180,1.1799999999999999,0.057548982459375952,-0.046704240321679968,-0.02054801212956936,0.63366401465648559,-0.57337170334101317,1.6340590849745433,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1341.7193587425686,1317.0171959884431,1319.8394144235842,1350.0251346698876,0,52.515425445099361,51.357202296977839,51.489165886511095,52.90647535759831
1181,1.181,0.051977423468581863,-0.043094789116255444,-0.024523731732684545,0.39946744608182277,-0.48032149156922976,1.4712367776119339,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1340.017047901295,1319.2296019463658,1319.0394659845776,1350.3375622849719,0,52.435374127622211,51.46064003971626,51.4517479283707,52.921196904427049
1182,1.1819999999999999,0.050468226466144128,-0.0452038617949371,-0.021802527439527458,0.35135542478022352,-0.64256229378896446,1.6091969810516715,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1342.0211787607643,1316.633019273198,1322.3512734238816,1347.6397271717758,0,52.52961370631391,51.339238346970951,51.606688663347931,52.794075521967955
1183,1.1830000000000001,0.047426934969097556,-0.042413506750055591,-0.028959124394340285,0.23778472350659563,-0.58280001850757934,1.3026440823858578,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1338.5827571151624,1320.6592424771418,1319.4678453745639,1349.9440910261976,0,52.367948586532393,51.527506331345087,51.471775106816949,52.902644156567611
1184,1.1839999999999999,0.05275007810454635,-0.038503890176578764,-0.022548054729404826,0.50376344749682156,-0.47115515761832794,1.605826144645339,10.565507980590228,0.99976827979998439,-0.015221476698731942,-0.015221476698731942,0,1,0,0,0,0,0,0,0,0,0,0.99986786861486832,-0.0096863942628294189,-0.01107016487180505,0.0069188530448781567,0,0,944,0,1343.9823166984065,1315.6368420025196,1323.5175362533621,1345.5116647051857,0,52.621873556312671,51.292677770899807,51.661276104875391,52.693857568114716
1185,1.1850000000000001,0.053862088721673779,-0.036700756252461358,-0.024404906910781565,0.58380881530969131,-0.45280856554919002,1.5369007357736395,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1349.4767172576107,1310.8908341955353,1327.1819364232326,1367.6758577234214,0,52.880610768639158,51.071044868244059,51.832913770739914,53.740176645322109
1186,1.1859999999999999,0.049391356104484113,-0.039372912106236058,-0.027579851801644656,0.41622357781798608,-0.63440688291189185,1.4083895665240731,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1346.9486245943483,1313.5395926996289,1325.1232992494415,1369.6213771207076,0,52.761510636345882,51.194700423772396,51.736463658893776,53.8322924709177
1187,1.1870000000000001,0.048768102906214611,-0.033613489848728417,-0.023256947583904564,0.42504126494896405,-0.43573673511174593,1.6167340009199793,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1350.1829891496052,1312.0340390789588,1326.0290133890537,1367.0007189191615,0,52.913888709967047,51.124398917808549,51.778886321090859,53.708211974321898
1188,1.1879999999999999,0.044703713972011561,-0.034267340540583086,-0.024412316465863115,0.28256142234890069,-0.52449493748060672,1.5784838811494162,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1349.2907190088383,1313.6291727022149,1324.7508770608558,1367.5889001138692,0,52.871834941022662,51.198876882772261,51.719013967470538,53.736049058282788
1189,1.1890000000000001,0.047678058441111726,-0.035323505633322844,-0.033336846218684629,0.46009313455130596,-0.63060364905160537,1.1906590047030927,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1344.1825217943083,1319.0327302507749,1318.5574537354864,1373.3912696658342,0,52.631277019462296,51.451403846289736,51.42917844299371,54.010911028164792
1190,1.1899999999999999,0.050644689595083586,-0.037537934532609757,-0.026771857671733651,0.64088349367147712,-0.78826824762338965,1.4991327123795659,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1347.9033926635027,1315.0847805901071,1321.6605179843884,1370.5448817436036,0,52.80646567899322,51.266862665541311,51.57433183060229,53.876020876764031
1191,1.1910000000000001,0.047554151144847262,-0.026439586388593339,-0.028606618468934142,0.55302029795022289,-0.3469944792603592,1.4297325078581851,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1347.743708390072,1317.8491555260423,1318.7974350799086,1370.8045662189741,0,52.798940284594167,51.39605424812914,51.440393470498876,53.888319421957917
1192,1.1919999999999999,0.043871822032394675,-0.033018814572624788,-0.023218719595089116,0.44236745079220952,-0.7004781646417213,1.6849520935805975,10.672933133945739,0.99976061871101618,-0.017989017916683205,-0.01245393548078068,0,1,0,0,0,0,0,0,0,0,0,0.9999875535854047,-0.0027675412179512622,-0.0041513118269268937,0,0,0,944,0,1349.9109069953172,1314.8827085063492,1322.1813144122043,1368.2587151672612,0,52.901047406257355,51.257415390950925,51.598698172086763,53.767744379724107
